"","sta.nm","Vehicle.types","hh","day","dur.v.use.sta","rank"
"8199","단양휴게소(춘천)","화물차","20시","토",0,446.5
"8200","단양휴게소(춘천)","화물차","21시","수",0,301
"8201","단양휴게소(춘천)","화물차","21시","목",30.8016666666667,2991
"8202","단양휴게소(춘천)","화물차","21시","토",0,446.5
"8203","단양휴게소(춘천)","화물차","22시","수",13.72,1478
"8204","단양휴게소(춘천)","화물차","22시","목",35.7533333333333,3316
"8205","단양휴게소(춘천)","화물차","22시","토",0,446.5
"8206","단양휴게소(춘천)","화물차","23시","수",45.36,3748
"8207","단양휴게소(춘천)","화물차","23시","목",0,220
"8208","단양휴게소(춘천)","화물차","23시","토",0,446.5
"8209","대천휴게소(목포)","승용차","0시","수",6.06083333333333,767
"8210","대천휴게소(목포)","승용차","0시","목",2.46383333333333,317
"8211","대천휴게소(목포)","승용차","0시","토",6.96583333333333,528
"8212","대천휴게소(목포)","승용차","1시","수",8.76383333333333,1127
"8213","대천휴게소(목포)","승용차","1시","목",4.876,499
"8214","대천휴게소(목포)","승용차","1시","토",15.6895,2366
"8215","대천휴게소(목포)","승용차","2시","수",15.198,2422
"8216","대천휴게소(목포)","승용차","2시","목",17.213,2843
"8217","대천휴게소(목포)","승용차","2시","토",14.8306666666667,2111
"8218","대천휴게소(목포)","승용차","3시","수",11.6016666666667,1640
"8219","대천휴게소(목포)","승용차","3시","목",17.5305,2922
"8220","대천휴게소(목포)","승용차","3시","토",14.7523333333333,2082
"8221","대천휴게소(목포)","승용차","4시","수",14.8933333333333,2351
"8222","대천휴게소(목포)","승용차","4시","목",16.6648333333333,2730
"8223","대천휴게소(목포)","승용차","4시","토",16.1101666666667,2481
"8224","대천휴게소(목포)","승용차","5시","수",9.4,1232
"8225","대천휴게소(목포)","승용차","5시","목",14.5666666666667,2218
"8226","대천휴게소(목포)","승용차","5시","토",18.0105,2989
"8227","대천휴게소(목포)","승용차","6시","수",14.6428333333333,2306
"8228","대천휴게소(목포)","승용차","6시","목",33.5636666666667,4149
"8229","대천휴게소(목포)","승용차","6시","토",17.1723333333333,2779
"8230","대천휴게소(목포)","승용차","7시","수",23.6913333333333,3770
"8231","대천휴게소(목포)","승용차","7시","목",21.5511666666667,3563
"8232","대천휴게소(목포)","승용차","7시","토",20.5418333333333,3512
"8233","대천휴게소(목포)","승용차","8시","수",18.5183333333333,3111
"8234","대천휴게소(목포)","승용차","8시","목",25.164,3883
"8235","대천휴게소(목포)","승용차","8시","토",20.848,3558
"8236","대천휴게소(목포)","승용차","9시","수",15.6333333333333,2524
"8237","대천휴게소(목포)","승용차","9시","목",9.2695,1022
"8238","대천휴게소(목포)","승용차","9시","토",21.659,3666
"8239","대천휴게소(목포)","승용차","10시","수",11.8045,1673
"8240","대천휴게소(목포)","승용차","10시","목",15.6101666666667,2473
"8241","대천휴게소(목포)","승용차","10시","토",16.9786666666667,2724
"8242","대천휴게소(목포)","승용차","11시","수",16.4871666666667,2728
"8243","대천휴게소(목포)","승용차","11시","목",19.1958333333333,3227
"8244","대천휴게소(목포)","승용차","11시","토",13.7183333333333,1775
"8245","대천휴게소(목포)","승용차","12시","수",17.24,2898
"8246","대천휴게소(목포)","승용차","12시","목",16.8431666666667,2769
"8247","대천휴게소(목포)","승용차","12시","토",14.1803333333333,1913
"8248","대천휴게소(목포)","승용차","13시","수",25.7541666666667,3925
"8249","대천휴게소(목포)","승용차","13시","목",22.6528333333333,3666
"8250","대천휴게소(목포)","승용차","13시","토",20.8805,3565
"8251","대천휴게소(목포)","승용차","14시","수",13.4893333333333,2036
"8252","대천휴게소(목포)","승용차","14시","목",18.0008333333333,3005
"8253","대천휴게소(목포)","승용차","14시","토",18.9145,3205
"8254","대천휴게소(목포)","승용차","15시","수",12.1255,1719
"8255","대천휴게소(목포)","승용차","15시","목",20.7,3456
"8256","대천휴게소(목포)","승용차","15시","토",16.6266666666667,2635
"8257","대천휴게소(목포)","승용차","16시","수",13.9548333333333,2128
"8258","대천휴게소(목포)","승용차","16시","목",12.0978333333333,1588
"8259","대천휴게소(목포)","승용차","16시","토",15.2328333333333,2227
"8260","대천휴게소(목포)","승용차","17시","수",11.9633333333333,1698
"8261","대천휴게소(목포)","승용차","17시","목",11.0971666666667,1360
"8262","대천휴게소(목포)","승용차","17시","토",10.6071666666667,1037
"8263","대천휴게소(목포)","승용차","18시","수",10.1728333333333,1360
"8264","대천휴게소(목포)","승용차","18시","목",12.3036666666667,1635
"8265","대천휴게소(목포)","승용차","18시","토",11.8251666666667,1297
"8266","대천휴게소(목포)","승용차","19시","수",15.5131666666667,2497
"8267","대천휴게소(목포)","승용차","19시","목",16.1866666666667,2615
"8268","대천휴게소(목포)","승용차","19시","토",14.2791666666667,1949
"8269","대천휴게소(목포)","승용차","20시","수",13.282,1989
"8270","대천휴게소(목포)","승용차","20시","목",10.0541666666667,1150
"8271","대천휴게소(목포)","승용차","20시","토",13.1251666666667,1620
"8272","대천휴게소(목포)","승용차","21시","수",8.8995,1146
"8273","대천휴게소(목포)","승용차","21시","목",12.3103333333333,1637
"8274","대천휴게소(목포)","승용차","21시","토",10.9131666666667,1101
"8275","대천휴게소(목포)","승용차","22시","수",6.04233333333333,764
"8276","대천휴게소(목포)","승용차","22시","목",7.56383333333333,779
"8277","대천휴게소(목포)","승용차","22시","토",9.15966666666667,816
"8278","대천휴게소(목포)","승용차","23시","수",5.51333333333333,701
"8279","대천휴게소(목포)","승용차","23시","목",12.397,1659
"8280","대천휴게소(목포)","승용차","23시","토",9.24116666666667,825
"8281","대천휴게소(목포)","버스","0시","수",7.1045,2104.5
"8282","대천휴게소(목포)","버스","0시","목",0,663.5
"8283","대천휴게소(목포)","버스","0시","토",0,739.5
"8284","대천휴게소(목포)","버스","1시","수",99.3178333333333,4351
"8285","대천휴게소(목포)","버스","1시","목",9.53383333333333,2103
"8286","대천휴게소(목포)","버스","1시","토",229.808,4411
"8287","대천휴게소(목포)","버스","2시","수",0,808
"8288","대천휴게소(목포)","버스","2시","목",5.43283333333333,1704
"8289","대천휴게소(목포)","버스","2시","토",16.1918333333333,3174
"8290","대천휴게소(목포)","버스","3시","수",29.285,3745
"8291","대천휴게소(목포)","버스","3시","목",125.712333333333,4406
"8292","대천휴게소(목포)","버스","3시","토",141.718166666667,4363
"8293","대천휴게소(목포)","버스","4시","수",0,808
"8294","대천휴게소(목포)","버스","4시","목",215.932333333333,4452
"8295","대천휴게소(목포)","버스","4시","토",0,739.5
"8296","대천휴게소(목포)","버스","5시","수",84.3161666666667,4317
"8297","대천휴게소(목포)","버스","5시","목",0,663.5
"8298","대천휴게소(목포)","버스","5시","토",0.1995,1511
"8299","대천휴게소(목포)","버스","6시","수",12.1308333333333,2607
"8300","대천휴게소(목포)","버스","6시","목",7.8185,1919
"8301","대천휴게소(목포)","버스","6시","토",9.8875,2298
"8302","대천휴게소(목포)","버스","7시","수",13.8268333333333,2796
"8303","대천휴게소(목포)","버스","7시","목",47.8408333333333,4076
"8304","대천휴게소(목포)","버스","7시","토",17.81,3343
"8305","대천휴게소(목포)","버스","8시","수",12.6891666666667,2677
"8306","대천휴게소(목포)","버스","8시","목",27.2466666666667,3543
"8307","대천휴게소(목포)","버스","8시","토",14.7745,2997
"8308","대천휴게소(목포)","버스","9시","수",10.6075,2438
"8309","대천휴게소(목포)","버스","9시","목",17.7883333333333,2978
"8310","대천휴게소(목포)","버스","9시","토",13.0478333333333,2757
"8311","대천휴게소(목포)","버스","10시","수",15.1243333333333,2919
"8312","대천휴게소(목포)","버스","10시","목",31.5648333333333,3695
"8313","대천휴게소(목포)","버스","10시","토",14.454,2965
"8314","대천휴게소(목포)","버스","11시","수",13.9611666666667,2811
"8315","대천휴게소(목포)","버스","11시","목",12.2316666666667,2427
"8316","대천휴게소(목포)","버스","11시","토",15.8183333333333,3129
"8317","대천휴게소(목포)","버스","12시","수",20.3375,3345
"8318","대천휴게소(목포)","버스","12시","목",16.0186666666667,2844
"8319","대천휴게소(목포)","버스","12시","토",14.35,2949
"8320","대천휴게소(목포)","버스","13시","수",17.6733333333333,3150
"8321","대천휴게소(목포)","버스","13시","목",16.48,2866
"8322","대천휴게소(목포)","버스","13시","토",43.3588333333333,4119
"8323","대천휴게소(목포)","버스","14시","수",15.2428333333333,2928
"8324","대천휴게소(목포)","버스","14시","목",19.3693333333333,3105
"8325","대천휴게소(목포)","버스","14시","토",17.7733333333333,3339.5
"8326","대천휴게소(목포)","버스","15시","수",53.0755,4173
"8327","대천휴게소(목포)","버스","15시","목",14.5166666666667,2691
"8328","대천휴게소(목포)","버스","15시","토",19.3833333333333,3456
"8329","대천휴게소(목포)","버스","16시","수",13.4958333333333,2751
"8330","대천휴게소(목포)","버스","16시","목",22.0478333333333,3285
"8331","대천휴게소(목포)","버스","16시","토",13.3928333333333,2817
"8332","대천휴게소(목포)","버스","17시","수",14.2506666666667,2837
"8333","대천휴게소(목포)","버스","17시","목",14.436,2688
"8334","대천휴게소(목포)","버스","17시","토",9.48666666666667,2235.5
"8335","대천휴게소(목포)","버스","18시","수",16.6746666666667,3057
"8336","대천휴게소(목포)","버스","18시","목",12.3833333333333,2453
"8337","대천휴게소(목포)","버스","18시","토",12.8766666666667,2724.5
"8338","대천휴게소(목포)","버스","19시","수",24.645,3588
"8339","대천휴게소(목포)","버스","19시","목",10.7666666666667,2250
"8340","대천휴게소(목포)","버스","19시","토",10.975,2468
"8341","대천휴게소(목포)","버스","20시","수",19.5426666666667,3278.5
"8342","대천휴게소(목포)","버스","20시","목",8.18266666666667,1941
"8343","대천휴게소(목포)","버스","20시","토",16.3985,3201
"8344","대천휴게소(목포)","버스","21시","수",13.9228333333333,2806
"8345","대천휴게소(목포)","버스","21시","목",15.5821666666667,2806
"8346","대천휴게소(목포)","버스","21시","토",13.1145,2766
"8347","대천휴게소(목포)","버스","22시","수",12.5266666666667,2661
"8348","대천휴게소(목포)","버스","22시","목",17.0533333333333,2918
"8349","대천휴게소(목포)","버스","22시","토",15.8743333333333,3139
"8350","대천휴게소(목포)","버스","23시","수",20.5066666666667,3357
"8351","대천휴게소(목포)","버스","23시","목",11.05,2288
"8352","대천휴게소(목포)","버스","23시","토",16.6506666666667,3227
"8353","대천휴게소(목포)","화물차","0시","수",0,301
"8354","대천휴게소(목포)","화물차","0시","목",14.6021666666667,1381
"8355","대천휴게소(목포)","화물차","0시","토",5.82816666666667,1250
"8356","대천휴게소(목포)","화물차","1시","수",104.300833333333,4343
"8357","대천휴게소(목포)","화물차","1시","목",52.5078333333333,3926
"8358","대천휴게소(목포)","화물차","1시","토",59.2366666666667,3963
"8359","대천휴게소(목포)","화물차","2시","수",5.01833333333333,822
"8360","대천휴게소(목포)","화물차","2시","목",2.52166666666667,541
"8361","대천휴게소(목포)","화물차","2시","토",71.3933333333333,4093
"8362","대천휴게소(목포)","화물차","3시","수",38.8188333333333,3510
"8363","대천휴게소(목포)","화물차","3시","목",14.2283333333333,1343
"8364","대천휴게소(목포)","화물차","3시","토",38.8083333333333,3547
"8365","대천휴게소(목포)","화물차","4시","수",94.7175,4312
"8366","대천휴게소(목포)","화물차","4시","목",26.2773333333333,2593
"8367","대천휴게소(목포)","화물차","4시","토",39.155,3562
"8368","대천휴게소(목포)","화물차","5시","수",5.98166666666667,885
"8369","대천휴게소(목포)","화물차","5시","목",47.3778333333333,3813
"8370","대천휴게소(목포)","화물차","5시","토",90.185,4233
"8371","대천휴게소(목포)","화물차","6시","수",50.5873333333333,3880
"8372","대천휴게소(목포)","화물차","6시","목",29.354,2881
"8373","대천휴게소(목포)","화물차","6시","토",6.41666666666667,1303
"8374","대천휴게소(목포)","화물차","7시","수",19.8133333333333,2062
"8375","대천휴게소(목포)","화물차","7시","목",15.0566666666667,1427
"8376","대천휴게소(목포)","화물차","7시","토",4.01833333333333,1120
"8377","대천휴게소(목포)","화물차","8시","수",10.9278333333333,1220
"8378","대천휴게소(목포)","화물차","8시","목",25.7763333333333,2535
"8379","대천휴게소(목포)","화물차","8시","토",13.55,1869.5
"8380","대천휴게소(목포)","화물차","9시","수",11.148,1243
